symbol,name,price,market_cap,volume_24h,price_change_24h,price_change_7d,rsi,score,reason,timestamp
TFUEL,Theta Fuel,0.03442881,240569429,11421596.0,9.04098,0,53.07658335353726,50,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
WAL,Walrus,0.417053,562621177,33981755.0,7.14179,0,41.31715458510314,50,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
AAVE,Aave,274.15,4159178097,490479998.0,6.81823,0,48.936503649822114,50,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
SUPER,SuperVerse,0.667117,301315545,20558733.0,6.24984,0,53.03044822366616,50,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
ARB,Arbitrum,0.360612,1789470494,666121034.0,17.84852,0,60.233886138972146,50,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
FARTCOIN,Fartcoin,1.15,1145876164,174956879.0,5.66461,0,47.59434962723829,50,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
VIRTUAL,Virtuals Protocol,1.59,1042180102,193487005.0,7.37927,0,40.7251244582261,50,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
OP,Optimism,0.582619,1020737949,217892102.0,5.65892,0,49.645575310864146,50,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
PENGU,Pudgy Penguins,0.0144546,907104157,479468815.0,10.97675,0,73.72077502116483,50,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
IMX,Immutable,0.455771,850990804,73716337.0,6.58123,0,50.42115335972467,50,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
PYTH,Pyth Network,0.10722,616512693,80420560.0,10.26769,0,48.5703937425062,50,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
WHYPE,Wrapped HYPE,40.52,612603401,30373336.0,7.99035,0,46.570180740381595,50,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
WIF,dogwifhat,0.860675,859698569,366949261.0,5.34617,0,52.419636339748074,50,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
STHYPE,Staked HYPE,40.51,480636379,451326.0,8.0083,0,44.6468584956299,50,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
KAITO,KAITO,1.64,394394425,66936741.0,6.15826,0,61.902880022129644,50,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
BEAM,Beam,0.0058408,306666944,20360246.0,6.65644,0,50.286649060568564,50,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
EIGEN,EigenCloud (prev. EigenLayer),1.18,366263100,61508418.0,9.45216,0,47.620443463892784,50,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
ETHFI,Ether.fi,0.99995,374785928,117330568.0,9.50523,0,43.139536153781044,50,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
VENOM,Venom,0.182408,380407965,1569932.0,7.16867,0,70.42933492109132,50,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
ZK,ZKsync,0.04862192,344602484,30897985.0,5.52248,0,49.513776069556116,50,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
STRK,Starknet,0.119774,401369210,27171093.0,6.29284,0,48.72819520768439,50,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
MOG,Mog Coin,1.05e-06,409275818,26382249.0,15.75954,0,54.8940355361536,50,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
BRETT,Brett,0.04409081,437090081,25106724.0,6.05119,0,47.307556062773216,50,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
BLUR,Blur,0.073367,176304489,13804950.0,2.0361,0,42.25003331964717,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
POLYX,Polymesh,0.125692,147751875,2786266.0,1.7844,0,44.04950671708512,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
ONE,Harmony,0.01020569,149469239,6730658.0,3.19743,0,43.83920293851048,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
HOT,Holo,0.00084872,150859434,5833691.0,2.59987,0,44.346335332884344,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
FLUID,Fluid,3.96,156068777,1613216.0,0.70006,0,60.64568920737388,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
ZETA,ZetaChain,0.180476,158493794,8590576.0,2.74769,0,41.14937136368195,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
AIC,AI Companions,0.160025,160249652,6631358.0,-10.67473,0,66.1750616697446,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
SKORAI,SKOR AI,0.183914,160650626,505784.0,-0.34635,0,77.52979033758217,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
KOGE,KOGE,48.03,162803174,128354354.0,0.04894,0,95.56209578325823,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
CKB,Nervos Network,0.00349023,163211868,9064876.0,3.19561,0,42.97555428614893,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
SOL,Binance-Peg SOL,150.98,166066977,2682121.0,0.88183,0,48.87252339005794,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
DSOL,Drift Staked SOL,169.38,244592956,128780.0,0.75811,0,49.13839274775822,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
VTHO,VeThor,0.00197692,180053228,2121845.0,2.84129,0,46.56087781465652,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
WFRAGSOL,Wrapped fragSOL,158.03,183433782,2355221.0,0.91896,0,48.38221150049211,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
NOT,Notcoin,0.00185207,189794438,18618448.0,2.46423,0,38.46316999244285,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
BAT,Basic Attention,0.128979,193080675,8894155.0,1.32897,0,52.157513531286185,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
TOSHI,Toshi,0.00047011,197798300,11011046.0,3.624,0,42.345011712158474,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
BABYDOGE,Baby Doge Coin,1.184e-09,198816281,8753274.0,2.43087,0,40.71602685884634,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
SNX,Synthetix Network,0.593624,203986639,10587501.0,2.19762,0,46.43919815420193,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
MINA,Mina Protocol,0.175179,217181720,9827793.0,2.98057,0,46.5785223502103,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
MEW,cat in a dogs world,0.00271996,241775598,22933815.0,2.16484,0,46.52598729044851,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
SAVAX,BENQI Liquid Staked AVAX,22.06,243797374,736944.0,1.90948,0,43.70527589354757,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
ZANO,Zano,9.79,145071590,3051173.0,3.74015,0,48.6553995989563,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
ETHW,EthereumPoW,1.35,145861335,4383194.0,2.39183,0,43.156296189406035,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
XVG,Verge,0.00540674,89307559,4466344.0,4.5265,0,54.65008814079885,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
COW,CoW Protocol,0.289362,140767954,14763118.0,3.45112,0,32.345972892351,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
TRB,Tellor Tributes,38.34,102986463,21774752.0,4.85638,0,39.60067870242392,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
INC,Incrypt,0.01379054,88752547,79385.0,0.35917,0,62.88828649201834,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
SAFE,Safe,0.414227,251202483,8256492.0,4.39012,0,44.384614275110756,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
STS,Beets Staked Sonic,0.330243,90136234,3310447.0,3.79681,0,45.9963725006499,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
HSK,HashKey Platform Token,0.681063,90372767,15296557.0,-7.37713,0,69.59663323840022,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
CPOOL,Clearpool,0.120916,94337015,3269502.0,0.84794,0,50.16696951328806,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
BIO,Bio Protocol,0.05257,94477071,13471493.0,1.38626,0,46.58224506973921,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
COOKIE,Cookie DAO,0.173214,94834595,15619043.0,1.3985,0,38.8573828018793,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
SSOL,Solayer Staked SOL,164.35,98817158,623688.0,0.7148,0,49.04524178707617,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
BIGTIME,Big Time,0.052706,100577653,25128455.0,1.76879,0,43.170205515765915,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
VELO,Velo,0.01369672,102471077,178831581.0,0.95474,0,57.186285940437415,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
SKL,SKALE,0.01877176,108496996,5719557.0,4.00472,0,44.74782584639255,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
GMT,GMT,0.04445679,130504609,23260041.0,4.50509,0,43.2055806034377,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
BOME,BOOK OF MEME,0.00158262,109181079,33327633.0,4.18439,0,47.99353966686522,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
ALCH,Alchemist AI,0.130941,111276691,12295452.0,2.59118,0,59.89899958948257,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
ORCA,Orca,1.98,118970504,10884162.0,2.57572,0,38.057015448884925,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
SUSHI,Sushi,0.620779,119603786,20916146.0,4.45258,0,46.096008282245215,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
ENJ,Enjin Coin,0.066418,123114462,10459701.0,2.4416,0,45.69606379500994,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
ZEN,Horizen,7.67,123584023,9376308.0,3.18549,0,35.840651479829475,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
REI,Rei,0.124316,124335631,823681.0,-2.48318,0,55.464289047122016,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
BANANAS31,Banana For Scale,0.01260595,125737059,120892794.0,-2.12582,0,65.17402136347226,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
WOO,WOO,0.06726,128541064,6733468.0,2.85525,0,45.86464942944483,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
KDA,Kadena,0.405097,130157997,4980866.0,2.35063,0,47.95828097893672,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
DASH,Dash,20.26,249491037,15890936.0,2.34518,0,49.85157829774882,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
IO,io.net,0.727367,120634989,29783730.0,3.79718,0,53.36928345961689,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
TURBO,Turbo,0.00382551,263948618,33416423.0,3.7621,0,52.458653090381546,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
IP,Story,3.08,880551657,18069608.0,2.32433,0,43.23747909433226,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
BONK,Bonk,1.458e-05,1128672160,166559859.0,0.8745,0,49.187588962652704,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
JUP,Jupiter,0.450611,1329377404,67795883.0,1.84996,0,56.49658275571661,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
BNSOL,Binance Staked SOL,159.75,1379899065,1641315.0,0.76342,0,50.495072764653244,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
WLD,Worldcoin,0.918078,1533917104,121040508.0,3.15049,0,45.549263713780924,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
ALGO,Algorand,0.182063,1573730142,44856911.0,2.9792,0,54.374556465011814,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
FIL,Filecoin,2.33,1576183209,143399825.0,2.88166,0,42.590565698163886,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
QNT,Quant,109.48,1591733531,14262416.0,0.79444,0,54.644131505657725,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
POL,POL (ex-MATIC),0.182473,1642637030,56960926.0,3.24593,0,36.30043410670256,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
ENA,Ethena,0.270598,1647819991,147391122.0,3.71507,0,42.57417866556129,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
SEI,Sei,0.299566,1663771559,307734867.0,3.14305,0,73.91759691087307,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
RENDER,Render,3.31,1712638901,74310314.0,3.18843,0,46.83084521798452,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
FET,Artificial Superintelligence Alliance,0.692459,1804330569,105314735.0,1.77744,0,49.75608961496234,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
ATOM,Cosmos Hub,4.14,1889177548,70727061.0,4.08702,0,49.58869284594413,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
KAS,Kaspa,0.077018,2032826938,56417760.0,-0.55508,0,51.06247972802482,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
ONDO,Ondo,0.77667,2454956434,89530021.0,2.48076,0,47.81110201624801,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
NEAR,NEAR Protocol,2.19,2695184359,146543239.0,2.67383,0,46.20009267218013,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
JITOSOL,Jito Staked SOL,182.9,2707857342,27546339.0,0.79001,0,50.0030814526178,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
TAO,Bittensor,337.97,3011699274,79066331.0,1.88944,0,41.90352827127954,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
HBAR,Hedera,0.150646,6385654145,113491586.0,2.66139,0,47.34894825529133,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
AVAX,Avalanche,18.21,7686927536,253458082.0,1.9769,0,43.49091902965156,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
SUI,Sui,2.81,9571343512,771630821.0,1.48263,0,43.71556576043308,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
SOL,Solana,150.74,80583515012,3297491934.0,0.72677,0,49.406088082741206,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
MATIC,Polygon,0.182619,266534797,1078931.0,3.20632,0,35.98564058230947,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
S,Sonic,0.323573,1027438988,75622564.0,3.97004,0,46.85567213470164,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
VET,VeChain,0.02136309,1837681341,24468921.0,1.92156,0,44.85750145896821,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
GRT,The Graph,0.085465,844248033,22437916.0,1.60654,0,47.42895029239915,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
LPT,Livepeer,6.44,269543559,95873605.0,-7.31091,0,47.97764870313943,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
WAVAX,Wrapped AVAX,18.19,284544231,19778717.0,1.94073,0,43.30117268204194,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
POPCAT,Popcat,0.305392,299579947,40173813.0,1.81208,0,48.07423097560061,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
BBSOL,Bybit Staked SOL,164.45,327274280,2845113.0,0.74614,0,49.868581916978215,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
W,Wormhole,0.074034,344172291,64882845.0,-2.30941,0,55.20503256241047,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
AR,Arweave,5.29,345949228,33032468.0,4.7064,0,41.564514683191334,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
DEEP,DeepBook,0.138548,346712057,12962840.0,1.44455,0,48.26345630362091,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
CFX,Conflux,0.075654,385546230,19841869.0,4.10869,0,49.54070729049132,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
DYDX,dYdX,0.528433,394270420,13371821.0,4.61146,0,53.314069468688835,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
RSR,Reserve Rights,0.00686723,398037247,19145435.0,0.38297,0,49.64090201970116,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
HNT,Helium,2.32,426677096,3602830.0,0.43404,0,45.70356173231276,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
RUNE,THORChain,1.38,485093086,90072898.0,3.0556,0,38.95009174388562,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
RAY,Raydium,2.13,569062175,47666301.0,2.15555,0,48.345686692367465,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
PENDLE,Pendle,3.64,593568935,33735740.0,3.58723,0,40.32333190022995,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
IOTA,IOTA,0.159726,617092134,7490283.0,1.85052,0,42.96849252506135,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
JASMY,JasmyCoin,0.01350692,654246831,25517844.0,2.4074,0,51.38298632848642,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
GALA,GALA,0.01452891,654671441,76996188.0,4.96962,0,47.18952604800564,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
LDO,Lido DAO,0.752457,674924928,56842016.0,4.85269,0,39.778884532961314,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
THETA,Theta Network,0.696376,696689710,19698405.0,4.6045,0,48.45735879317211,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
FLOKI,FLOKI,7.647e-05,738691344,68314346.0,3.97463,0,49.41350909427916,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
MSOL,Marinade Staked SOL,196.54,744429134,7453501.0,0.75647,0,50.13261157742402,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
JUPSOL,Jupiter Staked SOL,168.75,762966682,2857796.0,0.6873,0,50.21058495494208,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
CAKE,PancakeSwap,2.29,774206565,47934183.0,2.9777,0,49.42182712657521,45,"价格趋势上升信号, 市场走势: 强势上升",20250630_133833
PLUME,Plume,0.08489,215852518,15425928.0,7.22169,0,38.045380486334096,40,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
DAG,Constellation,0.03464259,98726068,3524568.0,6.84838,0,44.00669862995511,40,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
USR,Resolv USR,0.999762,222100033,2572687.0,0.02646,0,27.512885251027754,40,"新鲜度指标低估, 价格趋势上升信号, 市场走势: 可能回升",20250630_133833
BORG,SwissBorg,0.209448,205815741,192178.0,1.23975,0,54.55636674956704,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
CSPR,Casper Network,0.01137219,150116985,2689306.0,-0.61672,0,52.32111180775035,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
ETH,Bridged Ether (StarkGate),2498.44,149599419,983820.0,2.78982,0,44.358726094926034,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
STG,Stargate Finance,0.155177,150749652,4335656.0,0.66611,0,36.431869409171384,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
SC,Siacoin,0.00296557,166231093,4891330.0,1.13038,0,44.60373370887602,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
YFI,yearn.finance,5149.54,174166801,14212701.0,2.96759,0,50.96723191722505,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
WETH,Ronin Bridged WETH (Ronin),2485.62,174293071,688721.0,2.31392,0,44.66675726248599,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
GAS,Gas,2.79,181853321,2530572.0,1.10831,0,41.47865603305683,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
ZRX,0x Protocol,0.221612,187944051,16478004.0,2.14157,0,44.249791361884434,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
WETH,Wrapped Ether (Mantle Bridge),2497.97,189899264,1985346.0,2.69002,0,44.47758437599918,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
WBETH,Wrapped Beacon ETH,2682.06,190261016,4787850.0,2.84887,0,43.75282657201467,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
ZIL,Zilliqa,0.01093413,205158145,8498295.0,1.72861,0,46.227863616938755,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
QTUM,Qtum,1.99,210699572,13332906.0,1.6839,0,43.64529214292862,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
AKT,Akash Network,1.098,297886288,5071105.0,0.7344,0,40.86505616614464,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
KSM,Kusama,13.4,223830382,9736650.0,0.37582,0,38.98903110833616,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
GLM,Golem,0.22616,225996665,5346794.0,2.19784,0,48.735232764947334,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
SFRXETH,Staked Frax Ether,2811.97,232511417,46835.0,2.53434,0,43.30344922351104,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
ETH+,ETHPlus,2639.35,239267805,213881.0,3.56977,0,44.16096061662452,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
MOCA,Moca Network,0.072787,246039823,16007316.0,-1.95993,0,46.62177233850097,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
DCR,Decred,14.7,248232154,2769048.0,1.2181,0,44.62020961315555,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
TETH,Treehouse ETH,3019.97,252670780,21589.0,2.78272,0,44.85503538793051,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
1INCH,1inch,0.18137,252850762,9254364.0,2.51092,0,38.934097094456874,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
AMP,Amp,0.00340455,286833992,7948041.0,1.55794,0,35.730874483267044,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
GNO,Gnosis,111.51,294290590,6082615.0,2.82236,0,42.74054663883763,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
RON,Ronin,0.450498,294764289,5898754.0,3.42551,0,33.37713748861282,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
AGENTFUN,AgentFun.AI,1.5,149653154,8921.98,0.4529,0,32.779605614676626,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
IOST,IOST,0.00329472,86387506,5023017.0,1.35537,0,43.051610154149266,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
ANKR,Ankr Network,0.01420662,142161752,8281873.0,1.59464,0,42.10635890596745,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
LUNA,Terra,0.15049,103556160,8281211.0,2.40182,0,39.50065833262398,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
FRXETH,Frax Ether,2491.12,301048468,239351.0,2.63697,0,43.90498263624565,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
BICO,Biconomy,0.092444,88986187,6507237.0,1.92645,0,48.200271943406236,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
BAND,Band Protocol,0.582439,90883197,7576141.0,2.10678,0,38.121773724669026,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
AGIX,SingularityNET,0.304161,91282731,32692.0,2.73976,0,48.7833434740713,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
RSWETH,Restaked Swell ETH,2604.4,91700140,225084.0,3.0685,0,46.13348138550221,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
ACH,Alchemy Pay,0.01867674,92370641,16226048.0,1.76859,0,45.44860645370873,35,"价格趋势上升信号, 市场走势: 上升趋势",20250630_133833
